,identifier,timestep,area,Species
826,27,43,305.99999999999665,CF
827,28,43,4.552358490173006e-12,CF
828,29,43,305.9999999999887,CF
829,30,43,305.999999999989,CF
830,31,43,305.99999999998545,CF
831,32,43,305.99999999999307,CF
832,1,44,6752.6,MF
833,2,44,26295.0,BL
834,3,44,19246.000000000007,CF
835,4,44,19858.000000000004,CF
836,5,44,305.99999999999756,CF
837,6,44,305.9999999999967,CF
838,7,44,3.637978807091713e-12,CF
839,8,44,305.99999999999716,CF
840,9,44,3.637978807091713e-12,CF
841,10,44,3.637978807091713e-12,CF
842,11,44,1.0913936421275137e-11,CF
843,12,44,3.637978807091713e-12,CF
844,13,44,306.0,CF
845,14,44,306.0000000000002,CF
846,15,44,3.637978807091713e-12,CF
847,16,44,1.0913936421275139e-11,CF
848,17,44,306.0000000000009,CF
849,18,44,3.637978807091713e-12,CF
850,19,44,305.9999999999999,CF
851,20,44,305.9999999999989,CF
852,21,44,3.637978807091713e-12,CF
853,22,44,7.275957614183426e-12,CF
854,23,44,305.9999999999966,CF
855,24,44,305.99999999999596,CF
856,25,44,305.9999999999935,CF
857,26,44,305.99999999999636,CF
858,27,44,305.99999999999665,CF
859,28,44,4.552358490173006e-12,CF
860,29,44,305.9999999999887,CF
861,30,44,305.999999999989,CF
862,31,44,305.99999999998545,CF
863,32,44,305.99999999999307,CF
864,33,44,4.409361764601273e-12,CF
865,1,45,6752.6,MF
866,2,45,26295.0,BL
867,3,45,19246.000000000007,CF
868,4,45,19858.000000000004,CF
869,5,45,305.99999999999756,CF
870,6,45,305.9999999999967,CF
871,7,45,3.637978807091713e-12,CF
872,8,45,305.99999999999716,CF
873,9,45,3.637978807091713e-12,CF
874,10,45,3.637978807091713e-12,CF
875,11,45,1.0913936421275137e-11,CF
876,12,45,3.637978807091713e-12,CF
877,13,45,306.0,CF
878,14,45,306.0000000000002,CF
879,15,45,3.637978807091713e-12,CF
880,16,45,1.0913936421275139e-11,CF
881,17,45,306.0000000000009,CF
882,18,45,3.637978807091713e-12,CF
883,19,45,305.9999999999999,CF
884,20,45,305.9999999999989,CF
885,21,45,3.637978807091713e-12,CF
886,22,45,7.275957614183426e-12,CF
887,23,45,305.9999999999966,CF
888,24,45,305.99999999999596,CF
889,25,45,305.9999999999935,CF
890,26,45,305.99999999999636,CF
891,27,45,305.99999999999665,CF
892,28,45,4.552358490173006e-12,CF
893,29,45,305.9999999999887,CF
894,30,45,305.999999999989,CF
895,31,45,305.99999999998545,CF
896,32,45,305.99999999999307,CF
897,33,45,4.409361764601273e-12,CF
898,1,46,6752.6,MF
899,2,46,26295.0,BL
900,3,46,19246.000000000007,CF
901,4,46,19552.000000000004,CF
902,5,46,305.99999999999756,CF
903,6,46,305.9999999999967,CF
904,7,46,3.637978807091713e-12,CF
905,8,46,305.99999999999716,CF
906,9,46,3.637978807091713e-12,CF
907,10,46,3.637978807091713e-12,CF
908,11,46,1.0913936421275137e-11,CF
909,12,46,3.637978807091713e-12,CF
910,13,46,306.0,CF
911,14,46,306.0000000000002,CF
912,15,46,3.637978807091713e-12,CF
913,16,46,1.0913936421275139e-11,CF
914,17,46,306.0000000000009,CF
915,18,46,3.637978807091713e-12,CF
916,19,46,305.9999999999999,CF
917,20,46,305.9999999999989,CF
918,21,46,3.637978807091713e-12,CF
919,22,46,7.275957614183426e-12,CF
920,23,46,305.9999999999966,CF
921,24,46,305.99999999999596,CF
922,25,46,305.9999999999935,CF
923,26,46,305.99999999999636,CF
924,27,46,305.99999999999665,CF
925,28,46,4.552358490173006e-12,CF
926,29,46,305.9999999999887,CF
927,30,46,305.999999999989,CF
928,31,46,305.99999999998545,CF
929,32,46,305.99999999999307,CF
930,33,46,4.409361764601273e-12,CF
931,34,46,306.0000000000011,CF
932,1,47,6752.6,MF
933,2,47,26295.0,BL
934,3,47,19246.000000000007,CF
935,4,47,19552.000000000004,CF
936,5,47,305.99999999999756,CF
937,6,47,305.9999999999927,CF
938,7,47,3.637978807091713e-12,CF
939,8,47,305.99999999999716,CF
940,9,47,3.637978807091713e-12,CF
941,10,47,3.637978807091713e-12,CF
942,11,47,1.0913936421275137e-11,CF
943,12,47,3.637978807091713e-12,CF
944,13,47,306.0,CF
945,14,47,306.0000000000002,CF
946,15,47,3.637978807091713e-12,CF
947,16,47,1.0913936421275139e-11,CF
948,17,47,306.0000000000009,CF
949,18,47,3.637978807091713e-12,CF
950,19,47,305.9999999999999,CF
951,20,47,305.9999999999989,CF
952,21,47,3.637978807091713e-12,CF
953,22,47,7.275957614183426e-12,CF
954,23,47,305.9999999999966,CF
955,24,47,305.99999999999596,CF
956,25,47,305.9999999999935,CF
957,26,47,305.99999999999636,CF
958,27,47,305.99999999999665,CF
959,28,47,4.552358490173006e-12,CF
960,29,47,305.9999999999887,CF
961,30,47,305.999999999989,CF
962,31,47,305.99999999998545,CF
963,32,47,305.99999999999307,CF
964,33,47,4.409361764601273e-12,CF
965,34,47,306.0000000000011,CF
966,35,47,3.974820472762943e-12,CF
967,1,48,6752.6,MF
968,2,48,26295.0,BL
969,3,48,19246.000000000007,CF
970,4,48,19552.000000000004,CF
971,5,48,305.99999999999756,CF
972,6,48,305.9999999999927,CF
973,7,48,3.637978807091713e-12,CF
974,8,48,305.99999999999716,CF
975,9,48,3.637978807091713e-12,CF
976,10,48,3.637978807091713e-12,CF
977,11,48,1.0913936421275137e-11,CF
978,12,48,3.637978807091713e-12,CF
979,13,48,1.0913936421275139e-11,CF
980,14,48,306.0000000000002,CF
981,15,48,3.637978807091713e-12,CF
982,16,48,1.0913936421275139e-11,CF
983,17,48,306.0000000000009,CF
984,18,48,3.637978807091713e-12,CF
985,19,48,305.9999999999999,CF
986,20,48,305.9999999999989,CF
987,21,48,3.637978807091713e-12,CF
988,22,48,7.275957614183426e-12,CF
989,23,48,305.9999999999966,CF
990,24,48,305.99999999999596,CF
991,25,48,305.9999999999935,CF
992,26,48,305.99999999999636,CF
993,27,48,305.99999999999665,CF
994,28,48,4.552358490173006e-12,CF
995,29,48,305.9999999999887,CF
996,30,48,305.999999999989,CF
997,31,48,305.99999999998545,CF
998,32,48,305.99999999999307,CF
999,33,48,4.409361764601273e-12,CF
1000,34,48,306.0000000000011,CF
1001,35,48,3.974820472762943e-12,CF
1002,36,48,305.9999999999891,CF
1003,1,49,6752.6,MF
1004,2,49,26295.0,BL
1005,3,49,19246.000000000007,CF
1006,4,49,19552.000000000004,CF
1007,5,49,305.99999999999756,CF
1008,6,49,305.9999999999927,CF
1009,7,49,3.637978807091713e-12,CF
1010,8,49,305.99999999999716,CF
1011,9,49,3.637978807091713e-12,CF
1012,10,49,3.637978807091713e-12,CF
1013,11,49,1.0913936421275137e-11,CF
1014,12,49,3.637978807091713e-12,CF
1015,13,49,1.0913936421275139e-11,CF
1016,14,49,306.0000000000002,CF
1017,15,49,3.637978807091713e-12,CF
1018,16,49,1.0913936421275139e-11,CF
1019,17,49,306.0000000000009,CF
1020,18,49,3.637978807091713e-12,CF
1021,19,49,305.9999999999999,CF
1022,20,49,305.9999999999989,CF
1023,21,49,3.637978807091713e-12,CF
1024,22,49,7.275957614183426e-12,CF
1025,23,49,305.9999999999966,CF
1026,24,49,305.99999999999596,CF
1027,25,49,305.9999999999935,CF
1028,26,49,305.99999999999636,CF
1029,27,49,305.99999999999665,CF
1030,28,49,4.552358490173006e-12,CF
1031,29,49,305.9999999999887,CF
1032,30,49,305.999999999989,CF
1033,31,49,305.99999999998545,CF
1034,32,49,305.99999999999307,CF
1035,33,49,4.409361764601273e-12,CF
1036,34,49,306.0000000000011,CF
1037,35,49,3.974820472762943e-12,CF
1038,36,49,305.9999999999891,CF
1039,1,50,6752.6,MF
1040,2,50,26295.0,BL
1041,3,50,19246.000000000007,CF
1042,4,50,19552.000000000004,CF
1043,5,50,305.99999999999756,CF
1044,6,50,305.9999999999927,CF
1045,7,50,3.637978807091713e-12,CF
1046,8,50,305.99999999999716,CF
1047,9,50,3.637978807091713e-12,CF
1048,10,50,3.637978807091713e-12,CF
1049,11,50,1.0913936421275137e-11,CF
1050,12,50,3.637978807091713e-12,CF
1051,13,50,7.275957614183426e-12,CF
1052,14,50,306.0000000000002,CF
1053,15,50,3.637978807091713e-12,CF
1054,16,50,1.0913936421275139e-11,CF
1055,17,50,306.0000000000009,CF
1056,18,50,3.637978807091713e-12,CF
1057,19,50,305.9999999999999,CF
1058,20,50,305.9999999999989,CF
1059,21,50,3.637978807091713e-12,CF
1060,22,50,7.275957614183426e-12,CF
1061,23,50,305.9999999999966,CF
1062,24,50,305.99999999999596,CF
1063,25,50,305.9999999999935,CF
1064,26,50,305.99999999999636,CF
1065,27,50,305.99999999999665,CF
1066,28,50,4.552358490173006e-12,CF
1067,29,50,305.9999999999887,CF
1068,30,50,305.999999999989,CF
1069,31,50,305.99999999998545,CF
1070,32,50,305.99999999999307,CF
1071,33,50,4.409361764601273e-12,CF
1072,34,50,306.0000000000011,CF
1073,35,50,3.974820472762943e-12,CF
1074,36,50,305.9999999999891,CF
1075,37,50,3.637978807091713e-12,CF
1076,1,51,6752.6,MF
1077,2,51,26295.0,BL
1078,3,51,19246.000000000007,CF
1079,4,51,19552.000000000004,CF
1080,5,51,305.99999999999756,CF
1081,6,51,305.9999999999927,CF
1082,7,51,3.637978807091713e-12,CF
1083,8,51,305.99999999999716,CF
1084,9,51,3.637978807091713e-12,CF
1085,10,51,3.637978807091713e-12,CF
1086,11,51,1.0913936421275137e-11,CF
1087,12,51,3.637978807091713e-12,CF
1088,13,51,7.275957614183426e-12,CF
1089,14,51,306.0000000000002,CF
1090,15,51,3.637978807091713e-12,CF
1091,16,51,1.0913936421275139e-11,CF
1092,17,51,306.0000000000009,CF
1093,18,51,3.637978807091713e-12,CF
1094,19,51,305.9999999999999,CF
1095,20,51,3.637978807091713e-12,CF
1096,21,51,3.637978807091713e-12,CF
1097,22,51,7.275957614183426e-12,CF
1098,23,51,305.9999999999966,CF
1099,24,51,305.99999999999596,CF
1100,25,51,305.9999999999935,CF
1101,26,51,305.99999999999636,CF
1102,27,51,305.99999999999665,CF
1103,28,51,4.552358490173006e-12,CF
1104,29,51,305.9999999999887,CF
1105,30,51,305.999999999989,CF
1106,31,51,305.99999999998545,CF
1107,32,51,305.99999999999307,CF
1108,33,51,4.409361764601273e-12,CF
1109,34,51,306.0000000000011,CF
1110,35,51,3.974820472762943e-12,CF
1111,36,51,305.9999999999891,CF
1112,37,51,3.637978807091713e-12,CF
1113,38,51,305.9999999999953,CF
1114,1,52,6752.6,MF
1115,2,52,26295.0,BL
1116,3,52,19246.000000000007,CF
1117,4,52,19552.000000000004,CF
1118,5,52,305.99999999999756,CF
1119,6,52,305.9999999999927,CF
1120,7,52,3.637978807091713e-12,CF
1121,8,52,305.99999999999716,CF
1122,9,52,3.637978807091713e-12,CF
1123,10,52,3.637978807091713e-12,CF
1124,11,52,1.0913936421275137e-11,CF
1125,12,52,3.637978807091713e-12,CF
1126,13,52,7.275957614183426e-12,CF
1127,14,52,306.0000000000002,CF
1128,15,52,3.637978807091713e-12,CF
1129,16,52,1.0913936421275139e-11,CF
1130,17,52,306.0000000000009,CF
1131,18,52,3.637978807091713e-12,CF
1132,19,52,305.9999999999999,CF
1133,20,52,3.637978807091713e-12,CF
1134,21,52,3.637978807091713e-12,CF
1135,22,52,7.275957614183426e-12,CF
1136,23,52,305.9999999999966,CF
1137,24,52,305.99999999999596,CF
1138,25,52,305.9999999999935,CF
1139,26,52,305.99999999999636,CF
1140,27,52,305.99999999999665,CF
1141,28,52,4.552358490173006e-12,CF
1142,29,52,305.9999999999887,CF
1143,30,52,305.999999999989,CF
1144,31,52,305.99999999998545,CF
1145,32,52,305.99999999999307,CF
1146,33,52,4.409361764601273e-12,CF
1147,34,52,306.0000000000011,CF
1148,35,52,3.974820472762943e-12,CF
1149,36,52,305.9999999999891,CF
1150,37,52,3.637978807091713e-12,CF
1151,38,52,305.9999999999953,CF
1152,1,53,6752.6,MF
1153,2,53,26295.0,BL
1154,3,53,19246.000000000007,CF
1155,4,53,19552.000000000004,CF
1156,5,53,305.99999999999756,CF
1157,6,53,305.9999999999927,CF
1158,7,53,3.637978807091713e-12,CF
1159,8,53,305.99999999999716,CF
1160,9,53,3.637978807091713e-12,CF
1161,10,53,3.637978807091713e-12,CF
1162,11,53,1.0913936421275137e-11,CF
1163,12,53,3.637978807091713e-12,CF
1164,13,53,7.275957614183426e-12,CF
1165,14,53,306.0000000000002,CF
1166,15,53,3.637978807091713e-12,CF
1167,16,53,1.0913936421275139e-11,CF
1168,17,53,306.0000000000009,CF
1169,18,53,3.637978807091713e-12,CF
1170,19,53,305.9999999999999,CF
1171,20,53,3.637978807091713e-12,CF
1172,21,53,3.637978807091713e-12,CF
1173,22,53,7.275957614183426e-12,CF
1174,23,53,305.9999999999966,CF
1175,24,53,305.99999999999596,CF
1176,25,53,305.9999999999935,CF
1177,26,53,305.99999999999636,CF
1178,27,53,305.99999999999665,CF
1179,28,53,4.552358490173006e-12,CF
1180,29,53,305.9999999999887,CF
1181,30,53,305.999999999989,CF
1182,31,53,305.99999999998545,CF
1183,32,53,305.99999999999307,CF
1184,33,53,4.409361764601273e-12,CF
1185,34,53,306.0000000000011,CF
1186,35,53,3.974820472762943e-12,CF
1187,36,53,305.9999999999891,CF
1188,37,53,3.637978807091713e-12,CF
1189,38,53,305.9999999999953,CF
1190,1,54,6752.6,MF
1191,2,54,26295.0,BL
1192,3,54,19246.000000000007,CF
1193,4,54,19552.000000000004,CF
1194,5,54,305.99999999999756,CF
1195,6,54,305.9999999999927,CF
1196,7,54,3.637978807091713e-12,CF
1197,8,54,305.99999999999716,CF
1198,9,54,3.637978807091713e-12,CF
1199,10,54,3.637978807091713e-12,CF
1200,11,54,1.0913936421275137e-11,CF
1201,12,54,3.637978807091713e-12,CF
1202,13,54,7.275957614183426e-12,CF
1203,14,54,306.0000000000002,CF
1204,15,54,3.637978807091713e-12,CF
1205,16,54,1.0913936421275139e-11,CF
1206,17,54,306.0000000000009,CF
1207,18,54,3.637978807091713e-12,CF
1208,19,54,305.9999999999999,CF
1209,20,54,3.637978807091713e-12,CF
1210,21,54,3.637978807091713e-12,CF
1211,22,54,7.275957614183426e-12,CF
1212,23,54,305.9999999999966,CF
1213,24,54,305.99999999999596,CF
1214,25,54,305.9999999999935,CF
1215,26,54,305.99999999999636,CF
1216,27,54,305.99999999999665,CF
1217,28,54,4.552358490173006e-12,CF
1218,29,54,305.9999999999887,CF
1219,30,54,305.999999999989,CF
1220,31,54,305.99999999998545,CF
1221,32,54,305.99999999999307,CF
1222,33,54,4.409361764601273e-12,CF
1223,34,54,306.0000000000011,CF
1224,35,54,3.974820472762943e-12,CF
1225,36,54,305.9999999999891,CF
1226,37,54,3.637978807091713e-12,CF
1227,38,54,305.9999999999953,CF
1228,1,55,6752.6,MF
1229,2,55,26295.0,BL
1230,3,55,19246.000000000007,CF
1231,4,55,19552.000000000004,CF
1232,5,55,305.99999999999756,CF
1233,6,55,305.9999999999927,CF
1234,7,55,3.637978807091713e-12,CF
1235,8,55,305.99999999999716,CF
1236,9,55,3.637978807091713e-12,CF
1237,10,55,3.637978807091713e-12,CF
1238,11,55,1.0913936421275137e-11,CF
1239,12,55,3.637978807091713e-12,CF
1240,13,55,7.275957614183426e-12,CF
1241,14,55,306.0000000000002,CF
1242,15,55,3.637978807091713e-12,CF
1243,16,55,1.0913936421275139e-11,CF
1244,17,55,306.0000000000009,CF
1245,18,55,3.637978807091713e-12,CF
1246,19,55,305.9999999999999,CF
1247,20,55,3.637978807091713e-12,CF
1248,21,55,3.637978807091713e-12,CF
1249,22,55,7.275957614183426e-12,CF
1250,23,55,305.9999999999966,CF
1251,24,55,305.99999999999596,CF
1252,25,55,305.9999999999935,CF
1253,26,55,305.99999999999636,CF
1254,27,55,305.99999999999665,CF
1255,28,55,4.552358490173006e-12,CF
1256,29,55,305.9999999999887,CF
1257,30,55,305.999999999989,CF
1258,31,55,305.99999999998545,CF
1259,32,55,305.99999999999307,CF
1260,33,55,4.409361764601273e-12,CF
1261,34,55,306.0000000000011,CF
1262,35,55,3.974820472762943e-12,CF
1263,36,55,305.9999999999891,CF
1264,37,55,3.637978807091713e-12,CF
1265,38,55,305.9999999999953,CF
1266,1,56,6752.6,MF
1267,2,56,26295.0,BL
1268,3,56,19246.000000000007,CF
1269,4,56,19552.000000000004,CF
1270,5,56,305.99999999999756,CF
1271,6,56,305.9999999999927,CF
1272,7,56,3.637978807091713e-12,CF
1273,8,56,305.99999999999716,CF
1274,9,56,3.637978807091713e-12,CF
1275,10,56,3.637978807091713e-12,CF
1276,11,56,1.0913936421275137e-11,CF
1277,12,56,3.637978807091713e-12,CF
1278,13,56,7.275957614183426e-12,CF
1279,14,56,306.0000000000002,CF
1280,15,56,3.637978807091713e-12,CF
1281,16,56,1.0913936421275139e-11,CF
1282,17,56,306.0000000000009,CF
1283,18,56,3.637978807091713e-12,CF
1284,19,56,305.9999999999999,CF
1285,20,56,3.637978807091713e-12,CF
1286,21,56,3.637978807091713e-12,CF
1287,22,56,7.275957614183426e-12,CF
1288,23,56,305.9999999999966,CF
1289,24,56,305.99999999999596,CF
1290,25,56,305.9999999999935,CF
1291,26,56,305.99999999999636,CF
1292,27,56,305.99999999999665,CF
1293,28,56,4.552358490173006e-12,CF
1294,29,56,305.9999999999887,CF
1295,30,56,305.999999999989,CF
1296,31,56,305.99999999998545,CF
1297,32,56,305.99999999999307,CF
1298,33,56,4.409361764601273e-12,CF
1299,34,56,306.0000000000011,CF
1300,35,56,3.974820472762943e-12,CF
1301,36,56,305.9999999999891,CF
1302,37,56,3.637978807091713e-12,CF
1303,38,56,305.9999999999953,CF
1304,1,57,6752.6,MF
1305,2,57,26295.0,BL
1306,3,57,19246.000000000007,CF
1307,4,57,19552.000000000004,CF
1308,5,57,305.99999999999756,CF
1309,6,57,305.9999999999927,CF
1310,7,57,3.637978807091713e-12,CF
1311,8,57,305.99999999999716,CF
1312,9,57,3.637978807091713e-12,CF
1313,10,57,3.637978807091713e-12,CF
1314,11,57,1.0913936421275137e-11,CF
1315,12,57,3.637978807091713e-12,CF
1316,13,57,7.275957614183426e-12,CF
1317,14,57,306.0000000000002,CF
1318,15,57,3.637978807091713e-12,CF
1319,16,57,1.0913936421275139e-11,CF
1320,17,57,306.0000000000009,CF
1321,18,57,3.637978807091713e-12,CF
1322,19,57,305.9999999999999,CF
1323,20,57,3.637978807091713e-12,CF
1324,21,57,3.637978807091713e-12,CF
1325,22,57,7.275957614183426e-12,CF
1326,23,57,305.9999999999966,CF
1327,24,57,305.99999999999596,CF
1328,25,57,305.9999999999935,CF
1329,26,57,305.99999999999636,CF
1330,27,57,305.99999999999665,CF
1331,28,57,4.552358490173006e-12,CF
1332,29,57,305.9999999999887,CF
1333,30,57,305.999999999989,CF
1334,31,57,305.99999999998545,CF
1335,32,57,305.99999999999307,CF
1336,33,57,4.409361764601273e-12,CF
1337,34,57,306.0000000000011,CF
1338,35,57,3.974820472762943e-12,CF
1339,36,57,305.9999999999891,CF
1340,37,57,3.637978807091713e-12,CF
1341,38,57,305.9999999999953,CF
1342,1,58,6752.6,MF
1343,2,58,26295.0,BL
1344,3,58,19246.000000000007,CF
1345,4,58,19552.000000000004,CF
1346,5,58,305.99999999999756,CF
1347,6,58,305.9999999999927,CF
1348,7,58,3.637978807091713e-12,CF
1349,8,58,305.99999999999716,CF
1350,9,58,3.637978807091713e-12,CF
1351,10,58,3.637978807091713e-12,CF
1352,11,58,1.0913936421275137e-11,CF
1353,12,58,3.637978807091713e-12,CF
1354,13,58,7.275957614183426e-12,CF
1355,14,58,306.0000000000002,CF
1356,15,58,3.637978807091713e-12,CF
1357,16,58,1.0913936421275139e-11,CF
1358,17,58,306.0000000000009,CF
1359,18,58,3.637978807091713e-12,CF
1360,19,58,305.9999999999999,CF
1361,20,58,3.637978807091713e-12,CF
1362,21,58,3.637978807091713e-12,CF
1363,22,58,7.275957614183426e-12,CF
1364,23,58,305.9999999999966,CF
1365,24,58,305.99999999999596,CF
1366,25,58,305.9999999999935,CF
1367,26,58,305.99999999999636,CF
1368,27,58,305.99999999999665,CF
1369,28,58,4.552358490173006e-12,CF
1370,29,58,305.9999999999887,CF
1371,30,58,305.999999999989,CF
1372,31,58,305.99999999998545,CF
1373,32,58,305.99999999999307,CF
1374,33,58,4.409361764601273e-12,CF
1375,34,58,306.0000000000011,CF
1376,35,58,3.974820472762943e-12,CF
1377,36,58,305.9999999999891,CF
1378,37,58,3.637978807091713e-12,CF
1379,38,58,305.9999999999953,CF
1380,1,59,6752.6,MF
1381,2,59,26295.0,BL
1382,3,59,19246.000000000007,CF
1383,4,59,19552.000000000004,CF
1384,5,59,305.99999999999756,CF
1385,6,59,305.9999999999927,CF
1386,7,59,3.637978807091713e-12,CF
1387,8,59,305.99999999999716,CF
1388,9,59,3.637978807091713e-12,CF
1389,10,59,3.637978807091713e-12,CF
1390,11,59,1.0913936421275137e-11,CF
1391,12,59,3.637978807091713e-12,CF
1392,13,59,7.275957614183426e-12,CF
1393,14,59,306.0000000000002,CF
1394,15,59,3.637978807091713e-12,CF
1395,16,59,1.0913936421275139e-11,CF
1396,17,59,306.0000000000009,CF
1397,18,59,3.637978807091713e-12,CF
1398,19,59,305.9999999999999,CF
1399,20,59,3.637978807091713e-12,CF
1400,21,59,3.637978807091713e-12,CF
1401,22,59,7.275957614183426e-12,CF
1402,23,59,305.9999999999966,CF
1403,24,59,305.99999999999596,CF
1404,25,59,305.9999999999935,CF
1405,26,59,305.99999999999636,CF
1406,27,59,305.99999999999665,CF
1407,28,59,4.552358490173006e-12,CF
1408,29,59,305.9999999999887,CF
1409,30,59,305.999999999989,CF
1410,31,59,305.99999999998545,CF
1411,32,59,305.99999999999307,CF
1412,33,59,4.409361764601273e-12,CF
1413,34,59,306.0000000000011,CF
1414,35,59,3.974820472762943e-12,CF
1415,36,59,305.9999999999891,CF
1416,37,59,3.637978807091713e-12,CF
1417,38,59,305.9999999999953,CF
1418,1,60,6752.6,MF
1419,2,60,26295.0,BL
1420,3,60,19246.000000000007,CF
1421,4,60,19552.000000000004,CF
1422,5,60,305.99999999999756,CF
1423,6,60,305.9999999999927,CF
1424,7,60,3.637978807091713e-12,CF
1425,8,60,305.99999999999716,CF
1426,9,60,3.637978807091713e-12,CF
1427,10,60,3.637978807091713e-12,CF
1428,11,60,1.0913936421275137e-11,CF
1429,12,60,3.637978807091713e-12,CF
1430,13,60,7.275957614183426e-12,CF
1431,14,60,306.0000000000002,CF
1432,15,60,3.637978807091713e-12,CF
1433,16,60,1.0913936421275139e-11,CF
1434,17,60,306.0000000000009,CF
1435,18,60,3.637978807091713e-12,CF
1436,19,60,305.9999999999999,CF
1437,20,60,3.637978807091713e-12,CF
1438,21,60,3.637978807091713e-12,CF
1439,22,60,7.275957614183426e-12,CF
1440,23,60,305.9999999999966,CF
1441,24,60,305.99999999999596,CF
1442,25,60,305.9999999999935,CF
1443,26,60,305.99999999999636,CF
1444,27,60,305.99999999999665,CF
1445,28,60,4.552358490173006e-12,CF
1446,29,60,305.9999999999887,CF
1447,30,60,305.999999999989,CF
1448,31,60,305.99999999998545,CF
1449,32,60,305.99999999999307,CF
1450,33,60,4.409361764601273e-12,CF
1451,34,60,306.0000000000011,CF
1452,35,60,3.974820472762943e-12,CF
1453,36,60,305.9999999999891,CF
1454,37,60,3.637978807091713e-12,CF
1455,38,60,305.9999999999953,CF
1456,1,61,6752.6,MF
1457,2,61,26295.0,BL
1458,3,61,19246.000000000007,CF
1459,4,61,19552.000000000004,CF
1460,5,61,305.99999999999756,CF
1461,6,61,305.9999999999927,CF
1462,7,61,3.637978807091713e-12,CF
1463,8,61,305.99999999999716,CF
1464,9,61,3.637978807091713e-12,CF
1465,10,61,3.637978807091713e-12,CF
1466,11,61,1.0913936421275137e-11,CF
1467,12,61,3.637978807091713e-12,CF
1468,13,61,7.275957614183426e-12,CF
1469,14,61,306.0000000000002,CF
1470,15,61,3.637978807091713e-12,CF
